ID,avg_xG,avg_xA,avg_xGC,avg_I,avg_C,avg_T,avg_ICT,fixture_difficulty,was_home,form,total_points,class
4919,0.267333118,0.076220771,1.9676275,16.4,16.4,21,5.375,2,0,3.25,2,no
4921,0.097666136,0.017513965,1.2668345,13.75,7.95,10.25,3.2,2,1,2,2,no
4922,0.087331707,0.216858466,1.2797225,11.3,33.6,26.25,7.125,9,1,2,2,no
4924,0.261566088,0.076752311,0.80635525,33.25,18.4,20.5,7.225,8,1,6.75,2,no
4930,0.007594781,0.130364995,1.02047,10.1,12.775,5.5,2.85,8,1,1.75,2,no
4933,0.155722482,0.08289136,1.02047,13.9,9.8,23.5,4.7,8,1,2.25,2,no
4935,0.047576016,0.030547561,0.98714775,11,6.025,7.25,2.425,6,0,2.25,2,no
4941,0.26625884,0.067508119,1.9607975,24.25,14.55,22.75,6.15,6,1,5.25,2,no
4946,0.026202743,0.005562044,1.617948,8.4,3.575,4.5,1.65,8,1,1.75,2,no
4947,0.021733902,0,1.4388485,11,3.325,4,1.85,1,0,2,2,no
4951,0.010518412,0.259323478,1.55850525,9.85,25.425,5.25,4.075,1,0,2.25,2,no
4953,0.046598455,0.039780706,0.76928525,4,4.125,1.75,0.975,10,0,1.25,2,no
4957,0.013100291,0.121722477,1.83358,7.95,12.75,5.5,2.625,1,1,1.5,2,no
4958,0.039785722,0.257904572,1.3055825,16.85,32.675,15.75,6.525,8,1,3.5,2,no
4959,0.729257487,0.460929434,0.76928525,50.15,33.525,57.25,14.1,10,0,9.75,2,no
4965,0.175864821,0.217156867,1.774795,27.3,9.025,12.5,4.875,9,0,1.75,2,no
4969,0.069340121,0.115431597,1.88739,21.6,29.275,16,6.675,2,1,3.75,2,no
4973,0.433937952,0.049602957,0.81229775,21.35,13.325,32.25,6.675,10,0,5,2,no
4975,0.264859324,0.099079765,1.9607975,17.8,18.225,17.25,5.325,6,1,3.25,2,no
4976,0.053984509,0.097608244,1.35005775,7.05,14.65,11.75,3.35,8,0,1.75,2,no
4980,0.295233951,0.221762389,1.8986795,16.65,18.5,28.5,6.375,5,0,2.5,2,no
4983,0.159042608,0.623073936,1.9589525,22.1,18.75,20.5,6.125,6,0,4.5,2,no
4984,0.222161612,0.116595673,0.991804,26.55,37.5,15.25,7.925,5,1,5,2,no
4986,0.125766332,0.438215131,1.1577405,21.2,37.175,7.75,6.625,1,1,4.75,2,no
4987,0.036652192,0.069786627,1.1619625,9.4,12.075,10.5,3.2,9,0,2,2,no
4989,0.108164318,0.032306729,1.0580965,14.65,10.95,8.5,3.425,5,1,2.5,2,no
4990,0.113035662,0,1.1619625,9.2,5.225,20.75,3.5,9,0,2.5,2,no
4991,0.007178103,0.05450767,0.92386125,22.55,13.525,4.75,4.075,10,1,4,2,no
4992,0.047576016,0.064829377,0.74421175,11.05,13.325,7.25,3.175,10,1,2.25,2,no
4996,0.158636627,0.396346278,1.517238,22.5,19.6,28,6.95,1,1,3.75,2,no
5001,0.098063853,0.035790856,1.6140435,13.3,6.225,10.25,3,3,1,2,2,no
5002,0,0.005608406,0.913803,14,6.525,0,2.05,8,1,2.5,2,no
5004,0.674603086,0.127718872,0.9371665,53.75,15.025,42.75,11.125,8,1,12,2,no
5005,0.026202743,0.005562044,1.9130805,13.1,4.1,6.5,2.375,9,0,2,2,no
5006,0.021733902,0.150833979,1.1577405,12.5,7.575,4,2.425,1,1,2,2,no
5009,0.040271703,0.061957438,0.991804,19.65,13.275,10,4.3,5,1,2.75,2,no
5016,0,0,0.692362,2.4,0.55,1,0.4,10,0,1.5,2,no
5022,0.019023513,0.053694448,1.9589525,10.05,12.975,4.25,2.725,6,0,1.5,2,no
5029,0.438532874,0.123927075,1.52308525,27.75,12.575,24.25,6.475,6,0,6,2,no
5032,0.1822803,0.207960904,1.52308525,25.25,6.525,14.25,4.6,6,0,1.75,2,no
5034,0.733400243,0.069831016,1.9589525,38.7,13.875,55.75,10.825,6,0,8,2,no
5036,0.175537145,0.27045955,1.8639585,28.2,39.35,22.75,9.05,7,0,4.75,2,no
5039,0.02875312,0,3.24988,5.4,0.4,7,1.3,9,0,1,2,no
5044,0.092401284,0.18802793,1.15206525,10.2,24.475,23.75,5.85,5,1,1.5,2,no
5047,0.022173492,0.176498396,2.0082325,13.3,23.1,10.75,4.725,3,0,2.25,2,no
5056,0.110846644,0.087877719,1.064664,13.8,13.775,10.75,3.85,10,0,2.5,2,no
5058,0.010079018,0.05450767,1.08771125,22.35,13.575,5,4.075,8,0,4,2,no
5063,0.171563178,0.236104464,0.84324675,8.95,14.45,22.25,4.575,1,0,2.25,2,no
5072,0.040271703,0.061957438,1.15863275,20.95,12.825,11,4.475,10,0,2.75,2,no
5073,0.039858531,0.182847079,0.68125,15.6,19,9.5,4.425,5,1,3.75,2,no
5077,0.354929866,0.123586298,1.29670225,33.4,18.05,18,6.95,2,1,7,2,no
5078,0.053412843,0.024374375,0.78191925,7.5,6.025,6,1.925,5,1,1.75,2,no
5081,0,0,1.501398,10.46666667,0.466666667,0.666666667,1.166666667,6,1,1.666666667,2,no
5085,0.015872171,0.059634846,1.38954775,11.55,11.225,1.75,2.45,4,0,2.25,2,no
5086,0.018991405,0.266945384,0.5402235,10.75,20.1,3.25,3.45,8,0,2.75,2,no
5093,0.309863687,0.036787302,1.71209275,17.95,11.175,17.25,4.65,7,1,3.25,2,no
5095,0.204528746,0.04102665,1.29670225,29.35,10.575,13.75,5.375,2,1,4,2,no
5096,0.177284963,0.107259125,1.71209275,23.75,3.6,12.5,4,7,1,1.75,2,no
5098,0.682704,0.072701202,1.8682085,21.95,14.725,42.25,7.9,9,1,5.25,2,no
5099,0.052451961,0.099916954,1.8469425,25.15,11.175,17,5.35,7,1,3,2,no
5109,0.160499891,0.100874096,0.5144505,12.45,30.925,29.25,7.275,8,0,2,2,no
5114,0,0,1.45640725,2.2,0.825,0,0.3,3,1,0.75,2,no
5120,0.134560444,0.101625826,1.32758425,9,10.625,18.5,3.8,10,1,2.25,2,no
5122,0.011368664,0.139719343,1.55043925,16.1,17,2,3.525,1,0,3,2,no
5123,0.025654565,0.027738892,1.032229,2.4,9,7.25,1.825,10,0,1.5,2,no
5127,0.067849682,0.075870689,0.78191925,13.1,20.55,13.5,4.7,6,1,2,2,no
5130,0.25185851,0,1.04798475,22.85,4.725,12,3.95,5,1,4.25,2,no
5134,0.30515679,0.228344526,1.415548,22.3,56.1,25.25,10.35,10,0,2.25,2,no
5135,0.040271703,0.049450964,1.54831275,13.65,10.4,11,3.5,3,0,2.25,2,no
5138,0.10384028,0.146520304,1.12059575,8.45,8.575,10.5,2.75,8,0,4.25,2,no
5141,0.030462571,0.028122948,0.79121025,13.05,11.625,5,2.975,6,1,2,2,no
5144,0,0.118086658,1.7107795,10.35,7.475,1.5,1.95,2,1,1.75,2,no
5146,0.470467035,0.442242339,1.1375475,36.1,20,57.5,11.375,3,1,7,2,no
5148,0.018991405,0.285031023,0.9984385,12.15,23.675,3.75,4,4,0,2.75,2,no
5152,0.985922912,0.355118938,0.79121025,45.35,24.9,51,12.125,6,1,10,2,no
5154,0.024968107,0.01067025,1.06381175,8.25,6.3,5.5,2,5,1,2.25,2,no
5155,0.036416588,0.018455291,0.5041505,9.25,9.275,17,3.575,6,1,2.75,2,no
5156,0,0.008653009,1.032229,10.15,6.975,0.5,1.725,10,0,2,2,no
5157,0.064411104,0.026148418,1.72258275,5.3,7.35,3.5,1.5,5,1,2,2,no
5158,0.191192374,0.072877666,1.1375475,29.35,16.175,9.75,5.55,3,1,4,2,no
5159,0.006415479,0,1.72258275,19.5,0.725,1.75,2.2,5,1,1.75,2,no
5170,0.163620014,0.029260865,1.032229,22.6,7.275,14.75,4.475,10,0,3.75,2,no
5173,0.038769868,0.009193372,0.79121025,4.4,8.25,4.75,1.725,6,1,1.75,2,no
5174,0.098112834,0.09421331,1.458855,14.15,35.25,14,6.35,9,0,1.5,2,no
5176,0,0.063099882,0.79585375,3.55,12.45,1,1.7,6,0,1.75,2,no
5177,0.04522224,0.444215172,0.93392775,12.55,22.925,11.75,4.75,10,0,2.5,2,no
5179,0,0.472353734,1.45726325,23.75,29.55,0.5,5.375,3,1,4.5,2,no
5180,0.333399253,0.049195226,1.39840925,19.5,6.8,25.75,5.2,9,0,3,2,no
5181,0.34277172,0.131089218,0.619326,18.1,13.55,26.25,5.775,8,1,3.75,2,no
5185,0.007245338,0.109171782,2.251759,16.05,14.225,0.75,3.125,5,1,2.75,2,no
5186,0.083874855,0,1.37997275,23,3.575,7,3.35,10,1,4.25,2,no
5187,0.029156482,0.027738892,0.8393605,4.4,9.675,12.25,2.65,8,1,1.75,2,no
5189,0.171045968,0.184998524,1.45726325,20.45,27.6,15.5,6.35,3,1,3.25,2,no
5191,0.05203613,0.014336775,1.36116775,1.55,4.7,14.75,2.075,8,1,1,2,no
5194,0.020941386,0.068411756,1.39840925,24,12.55,7,4.35,9,0,3.75,2,no
5195,0.016603658,0.241365688,1.45726325,16.85,11.7,5.5,3.4,3,1,2.75,2,no
5196,0.416885272,0.173772935,0.958487,14.55,43.625,25.5,8.375,8,1,1.25,2,no
5199,0.349450795,0.167484548,1.36381275,43.05,33.45,19.75,9.625,3,0,8,2,no
5202,0.172352472,0.034707965,1.01971325,5.45,10.45,7,2.3,6,0,2.75,2,no
5204,0.010786697,0.162981586,1.2727485,18.1,27.375,6.5,5.2,8,1,3.5,2,no
5210,0.019982445,0.040314134,1.37997275,14.75,11.45,4.25,3.05,10,1,2.5,2,no
5212,0.056243213,0.037140924,0.93392775,16.1,12.875,12.75,4.175,10,0,2,2,no
5213,0.219437118,0.08791576,1.39840925,25,31.1,9.25,6.55,9,0,4.25,2,no
5215,0.758790744,0.199848861,0.80254525,32.35,22.25,45.75,10.025,6,0,7.5,2,no
5216,0.021643663,0.018455291,0.716165,7.95,10.425,12,3.05,6,0,2.5,2,no
5219,0.008739616,0.0529007,1.01971325,20.95,15.925,5.75,4.275,6,0,2.25,2,no
5220,0.012159535,0.014233665,1.36381275,17.55,4.475,4.25,2.65,3,0,2,2,no
5222,0.990411285,0.200809229,0.93392775,27.5,20.825,46.5,9.475,10,0,6.25,2,no
5227,0.005065505,0.023836175,1.37997275,2.4,13.075,2.25,1.775,10,1,1,2,no
5230,0.181586156,0.19895515,1.112283,26.8,38.925,23,8.875,2,0,5,2,no
5232,0.019478242,0,1.54202925,9.35,0.825,7,1.725,9,0,2.75,2,no
5234,0,0.029894671,1.208906,5.5,7.2,5.5,1.8,10,1,1.5,2,no
5235,0.061920596,0.099538215,1.972128,5.4,15.55,5,2.6,5,0,2.25,2,no
5236,0.014037712,0.096344881,1.742715,8.05,4.425,4.75,1.725,10,1,1.75,2,no
5241,0.111779878,0.081796308,1.77445,15.35,38.75,17.75,7.175,8,1,1.5,2,no
5245,0.038147843,0.107828432,1.5714815,27.9,22.375,6.5,5.675,6,1,4.25,2,no
5249,0.014471753,0.004531228,2.251759,19.7,5.025,6.25,3.075,3,1,3.5,2,no
5250,0.079334563,0.084105364,2.16174425,17.65,11.775,1.75,3.125,3,1,2.75,2,no
5251,0.120674494,0,0.93645025,23.85,2.425,8,3.425,5,0,4.75,2,no
5255,0.150388649,0.068687545,1.4820925,22.05,16.075,23.5,6.175,5,0,4,2,no
5256,0.25185851,0.012907672,0.86360425,24.15,7.85,12.5,4.45,6,1,4.25,2,no
5257,0.072257947,0.15556785,1.5726675,3.75,10.85,26.25,4.1,9,0,1.25,2,no
5260,0.052945672,0.090531709,1.4987455,17.75,7.175,14,3.875,2,0,2.75,2,no
5261,0.418148901,0.201810513,0.995827,16.85,52.6,30.25,9.975,9,0,1.25,2,no
5265,0.252709513,0.015248125,1.5714815,12.3,3.5,34.25,5.025,6,1,4.25,2,no
5266,0.10384028,0.011255143,1.4987455,8.45,8.2,10,2.675,2,0,4.25,2,no
5273,0.037219699,0.027835203,1.26340275,16.4,11.475,8.5,3.65,1,0,2,2,no
5279,0.008739616,0.036916547,1.1934935,17.6,12.125,4.75,3.45,1,0,2.25,2,no
5283,0.127537686,0.131261952,1.7041125,23.05,13.8,16.5,5.35,2,1,2.75,2,no
5286,0.005065505,0.070773979,0.93645025,4.85,20.5,3.75,2.925,5,0,1.5,2,no
5289,0.037461232,0.107197197,1.500754,11.6,35.525,11,5.825,10,0,2.5,2,no
5294,0.014037712,0.096344881,1.9454,11.3,5.45,5.25,2.2,5,0,2,2,no
5295,0.223609861,0,1.09035,20.3,3.5,17.75,4.15,9,0,3.5,2,no
5302,0.041601219,0.190901248,1.617604,27,24.325,9.5,6.075,6,0,4.25,2,no
5303,0,0.250855592,1.60196675,19.8,23.5,1.5,4.5,9,1,2.75,2,no
5307,0.106168505,0,1.43577875,23.6,2.45,7,3.3,1,1,5,2,no
5312,0.055322313,0.121295355,0.72649075,19.9,14.35,17.25,5.15,8,0,4.25,2,no
5314,0.25185851,0.012907672,1.34928925,25.1,7.975,12.5,4.55,3,0,4,2,no
5316,0.31549578,0.147473229,1.38453875,35.2,17.075,47,9.95,3,0,7.5,2,no
5318,0.052945672,0.085695632,1.60196675,14.75,4.275,13.5,3.225,9,1,2.75,2,no
5319,0.228676591,0.1573449,1.175384,14.2,69.15,23.5,10.7,5,1,1.75,2,no
5321,0.040710269,0.531512104,0.56543125,22.95,44.175,22.75,9,8,0,4,2,no
5322,0.164358617,0.165303434,1.45676325,33.45,36.425,19.25,8.9,8,0,5.75,2,no
5324,0.086081643,0.028505727,1.60196675,7.65,10.4,8.25,2.625,9,1,2,2,no
5333,0.586502321,0.200813025,1.1934935,31.35,13.275,51.75,9.65,10,1,6,2,no
5334,0.245070128,0.02502428,1.43577875,17.65,8.75,12,3.825,1,1,4,2,no
5335,0.21734824,0.075221002,1.50558175,29.2,27.675,10,6.7,1,1,4.25,2,no
5338,0.022534059,0.099958908,1.38453875,15.65,16.85,3.25,3.575,3,0,3,2,no
5339,0.115784489,0.045783188,1.45676325,15.35,14.2,15,4.35,8,0,4,2,no
5340,0.005744056,0.014233665,1.45676325,15.2,5.975,3,2.425,8,0,1.75,2,no
5343,0.116214408,0.062197633,1.69833075,23.05,17.4,17.5,5.825,8,0,2.25,2,no
5350,0.060788559,0.020865267,1.87659525,4.55,11.725,4,2.05,6,0,1.75,2,no
5354,0.062043536,0.360689729,1.21144,13.4,29.9,16,5.9,5,1,1,2,no
5355,0.032963167,0.260393829,1.637881,16.85,18.5,0.75,3.625,10,0,2.75,2,no
5359,0.010017899,0.190901248,1.14680325,18.25,23.325,5.75,4.725,8,1,3,2,no
5360,0.035381859,0.118521422,2.5495225,5.9,8.55,10.5,2.5,6,0,1.75,2,no
5361,0.473181406,0.050750276,1.20817775,28.95,10.575,45.5,8.5,3,1,4,2,no
5364,0.007293651,0.014619026,2.5495225,12,5.125,2,1.9,6,0,1.75,2,no
5366,0.054407708,0,1.5731925,16,2.75,2.75,2.15,10,0,1.75,2,no
5369,0.035882065,0.034937851,0.86516425,6.05,14.1,19.75,4,9,0,1,2,no
5373,0.162514684,0.017091251,1.38113,23.2,10.85,13,4.7,9,0,4,2,no
5374,0.321947359,0.22859137,1.4256475,13.6,24.7,47.75,8.6,2,1,2.5,2,no
5375,0.172781136,0.150898026,1.38609875,24.05,22.025,40,8.625,9,0,4.75,2,no
5379,0.275325628,0.139231486,1.14680325,29.25,12.025,13,5.45,8,1,4,2,no
5386,0.232105198,0.030830709,1.24097975,28.45,8.55,18.5,5.575,1,0,3.5,2,no
5388,0.442559724,0.17185772,1.14680325,34.65,36.425,14.5,8.575,8,1,5.5,2,no
5392,0.019858461,0.027835203,1.58809425,16,10.9,5.75,3.275,4,1,2,2,no
5399,0.009439226,0.125785206,1.38609875,17.4,25.3,3,4.575,9,0,2.75,2,no
5411,0.036074795,0.03002527,1.6879115,10.6,20.5,14,4.525,8,0,2.5,2,no
5413,0.117059318,0,1.40100725,5.3,0.55,5.25,1.075,5,0,1.5,2,no
5416,0.070108952,0.038211195,2.3563225,9.2,15.35,6.5,3.125,3,0,2,2,no
5417,0.08239253,0.006964866,1.215584,18,6,9,3.3,2,1,1.5,2,no
5426,0.165591347,0.070591872,1.62463175,14.65,20.325,18.75,5.375,9,0,4.25,2,no
5432,0.187003323,0.130037764,1.5797485,18.3,10.125,28,5.625,6,0,2.75,2,no
5440,0.03738681,0.131761853,1.545817,24.3,27.175,13.5,6.525,5,1,4,2,no
5445,0.430027209,0.219280758,1.372915,13.8,23.8,56.5,9.4,5,0,2.75,2,no
5446,0.171999613,0.05563722,1.303149,24.5,16.6,36.75,7.8,8,1,4.75,2,no
5449,0.036342014,0.11138114,1.545817,14.95,6.5,8.5,2.975,5,1,2.5,2,no
5450,0.15782848,0.307910752,1.372915,23.3,77.45,28,12.875,5,0,3,2,no
5462,0.445435346,0.071062846,1.19888325,38.6,43.85,12.75,9.525,3,0,5.75,2,no
5463,0.466715828,0.060474954,1.102283,14.3,10.45,32.5,5.725,3,1,3,2,no
5466,0.21654595,0.104153054,1.5797485,27.85,29.425,9.25,6.65,6,0,3.75,2,no
5467,0.026422953,0.032649074,1.669684,12.35,9.05,10.75,3.25,3,0,2.25,2,no
5469,0.493028343,0.244295128,0.937972,16.7,51.45,37,10.5,6,0,3,2,no
5472,0.013461012,0.125785206,1.303149,17.6,25.325,4.5,4.75,8,1,3,2,no
5474,0.16327744,0.092933688,1.5330045,18.2,23.025,24.75,6.625,8,0,5,2,no
5475,0.009447129,0.005851137,1.5330045,24.85,6.025,2.25,3.3,8,0,4,2,no
5478,0.102319662,0.055116411,1.415802,13,21.325,10.25,4.475,8,0,2,2,no
5482,0.090141562,0.185609713,1.63871475,10.55,20.35,20.75,5.125,1,0,2.5,2,no
5484,0.067944624,0.016682878,2.24174825,9.4,15.4,19,4.4,10,1,2.25,2,no
5486,0.022366052,0,1.51621475,6.75,0.95,1,0.85,3,1,1.75,2,no
5490,0.01893135,0.034427952,2.0537125,9.85,14.55,4,2.85,9,1,1.75,2,no
5491,0.046071518,0.006964866,1.372915,16.5,5.3,3,2.5,5,0,1.5,2,no
5493,0.056179583,0.162247396,1.30692,13.45,40.5,14.5,6.825,1,0,2.5,2,no
5497,0.00568871,0.21198333,1.51972175,23.6,10.8,2.25,3.675,10,0,3,2,no
5499,0.014446473,0.043508001,0.69770525,4.35,11.725,2,1.825,3,1,1.25,2,no
5501,0.056899633,0,1.515345,6.35,2.15,17.5,2.6,5,0,2,2,no
5507,0.197661385,0.47791801,0.5013835,12.55,30.35,27,7.025,5,1,3,2,no
5509,0.151624583,0.017435351,1.05820425,19,13.475,14.75,4.725,5,0,4.25,2,no
5511,0.252452739,0.047761302,1.33991,14.05,9.3,25.75,4.85,1,1,2.75,2,no
5513,0.042195834,0.13086471,0.9138455,21.3,25.825,10,5.725,10,0,3.75,2,no
5514,0.06196816,0.128511398,0.4345415,15.8,14.175,16,4.6,3,1,4.75,2,no
5518,0.030334539,0.078805529,0.5013835,23.3,24.9,3,5.125,5,1,3.5,2,no
5519,0.065893747,0.35254803,1.717246,18.55,20.425,13.5,5.25,7,1,3.5,2,no
5520,0.051844575,0.030262098,0.9138455,12.35,7.525,12,3.175,10,0,2,2,no
5522,0.294790208,0.243887678,1.53585425,22.55,14.8,17.25,5.5,2,1,3.5,2,no
5525,0.049667997,0.029617582,0.9138455,5.55,7.275,10,2.3,10,0,1.5,2,no
5529,0,0.016227782,1.3286075,5.6,7.175,0,1.3,6,0,0.5,2,no
5530,0.392042527,0,1.41498275,27.1,3.1,23.75,5.4,9,0,3.5,2,no
5533,0.397164539,0.004586465,1.0132535,12.05,5.1,28,4.375,8,0,3,2,no
5553,0.137740692,0.358721148,1.5731925,16.45,44.6,17.75,7.9,2,0,3.25,2,no
5557,0.040491829,0.046396098,1.8888375,11.05,17.35,12,4.05,6,0,1.75,2,no
5558,0.022075922,0.019857967,1.33991,18.65,11.175,3,3.3,1,1,1.75,2,no
5559,0.290474653,0.125676469,1.53585425,42.85,15.4,55,11.325,2,1,8,2,no
5561,0.034478098,0.095415033,1.05820425,4.5,6.575,10,2.1,5,0,2,2,no
5564,0.045351761,0.166389911,1.74776125,25.8,23.275,14.5,6.35,6,1,4.25,2,no
5571,0.073570811,0.015220792,0.4546855,5.75,11.175,9.5,2.65,1,0,2.5,2,no
5573,0.287459511,0.152554711,1.0748075,15.8,17.9,52.5,8.575,3,0,3.5,2,no
5575,0.015502561,0.030262098,1.74776125,13.95,7.475,3.5,2.475,6,1,2,2,no
5578,0.150198462,0.257849935,1.615663,19.55,29.85,10.25,6,6,1,3.25,2,no
5584,0.280802954,0.053654408,0.4546855,9.05,15.475,46.5,7.1,1,0,3.5,2,no
5588,0.093425635,0.197805718,1.82379,11.35,22.475,18,5.15,7,0,2.25,2,no
5592,0.042287764,0.057695969,1.88955,12.9,23.4,13.75,5.025,10,1,2,2,no
5594,0.025088355,0.019857967,1.0748075,19.55,12.225,2.75,3.475,3,0,1.75,2,no
5596,0.041902575,0.232797556,1.727875,17.35,24.6,13.25,5.525,5,0,2.25,2,no
5599,0.042893959,0.045328353,1.31119775,5.05,8.425,1.75,1.5,3,0,1.5,2,no
5600,0.044312665,0,1.5169425,8.35,3.275,17.25,2.875,3,1,2,2,no
5601,0.046533536,0.00305309,1.083039,5,5.875,12.75,2.35,9,0,2,2,no
5605,0.042793272,0.377487265,1.3491075,25.1,37.825,14,7.725,3,1,4.75,2,no
5607,0.397284282,0.198488353,1.59969,30.75,27,31.5,8.925,8,0,5.25,2,no
5608,0.304052333,0.179908907,1.26307475,22.8,27.775,37.25,8.775,10,0,4.5,2,no
5609,0.290684151,0.156511497,1.26662475,20.35,24.575,31.5,7.625,5,1,4.25,2,no
5613,0.004574135,0.059847347,1.3308245,8.75,5.975,0.25,1.5,9,0,2,2,no
5615,0.003617963,0.045896111,1.105864,22.75,20.875,7,5.075,9,0,3.25,2,no
5616,0.079535358,0.011653215,1.3491075,14.75,10.425,13.75,3.9,3,1,4.25,2,no
5617,0.033809435,0.01721417,1.105864,17.6,12.5,7.25,3.725,9,0,4.25,2,no
5620,0.254574448,0.322516099,1.31251775,31.1,10.725,21,6.275,3,0,7,2,no
5622,0.115647689,0.056383614,0.5649095,6.05,14.8,8.25,2.925,9,1,2.5,2,no
5630,0.064816928,0.112311356,1.59969,13.6,17.8,14,4.55,8,0,1.75,2,no
5633,0.04228549,0.128634453,1.12647825,8.25,7.925,12,2.825,9,0,1.5,2,no
5634,0.236581112,0.086470761,0.565734,20.15,27.425,20,6.75,9,1,3.25,2,no
5635,0.219289437,0.117150977,1.74012875,34.3,18.8,25.25,7.825,2,0,7.25,2,no
5639,0.048768627,0,0.4546855,6.2,5.575,11.5,2.3,9,1,2,2,no
5646,0.251612216,0.016007047,0.946074,18.6,5.575,11,3.5,8,1,2,2,no
5648,0.397570633,0.052093002,1.12647825,33.4,32.075,9.5,7.5,9,0,5.75,2,no
5649,0.028489243,0.092078716,2.5187,6.6,7.65,7.5,2.175,7,1,1.75,2,no
5651,0.013385356,0.016703073,1.525944,6.75,8.875,0.5,1.6,2,0,1.5,2,no
5653,0.407687437,0.097383473,1.59969,24.9,21.2,19,6.525,8,0,3.25,2,no
5655,0.148648003,0.026024358,1.59969,10.45,15.125,12.5,3.825,8,0,3.75,2,no
5657,0.035904774,0.029918457,1.811492,10.7,16.225,13.5,4.075,10,0,1.75,2,no
5662,0.008739616,0.012146058,1.51247825,12.25,8.975,4.75,2.6,5,1,1.75,2,no
5664,0.327012476,0.063347116,1.0448935,16.25,15.55,25,5.675,5,1,2,2,no
5670,0.163213953,0.364637361,2.1342925,16.95,49.05,19.25,8.525,7,1,3.5,2,no
5671,0.110199702,0.218013404,1.8603375,13.25,23.5,23.25,5.975,2,0,2.75,2,no
5674,0.148685602,0.384053246,1.91285675,24.2,19.475,19,6.3,6,0,4.75,2,no
5675,0.835059404,0.169298563,0.5649095,44.85,17.825,42,10.475,9,1,10.75,2,no
5678,0.039049692,0.083845865,1.9997525,13.85,26.05,13,5.3,10,1,2,2,no
5679,0.039049692,0.037908854,1.890965,8.1,20.025,12,4.025,5,0,2,2,no
5683,0.18416051,0.174160252,1.12647825,19.95,15.8,31.5,6.725,9,0,5,2,no
5687,0.014514322,0.127409358,1.672545,6.95,8.4,8,2.325,3,1,2,2,no
5688,0.017703114,0.095415033,1.3491075,3.9,6.325,9,1.9,9,0,1.75,2,no
5693,0.397284282,0.096873349,1.4253325,29.9,24.425,32,8.65,5,1,5.25,2,no
5697,0.032905139,0.028023971,0.86914825,2.65,11.775,8.25,2.225,1,0,1.75,2,no
5698,0.076174648,0.030803349,1.57096475,17.8,14.2,11.75,4.375,4,0,4.25,2,no
5702,0.149468511,0.107156381,0.86914825,7.85,8.5,31,4.7,1,0,3,2,no
5704,0.03503908,0.057304906,1.57096475,14.6,14.85,5,3.425,4,0,2,2,no
5707,0.193596849,0.117150977,1.292539,36.85,18.825,20.5,7.6,10,1,7.25,2,no
5712,0,0.108295703,2.87477,8.35,13.6,3.5,2.55,9,0,2.25,2,no
5713,0.382507155,0.028994912,2.2703775,25.1,10.55,11,4.65,9,0,4.5,2,no
5715,0.389833361,0.072040543,1.4253325,24,18.2,18.75,6.125,5,1,3,2,no
5716,0.188526616,0.284074895,1.40945675,20.4,30.55,9.75,6.075,7,0,4.25,2,no
5717,0.021420547,0.009865796,1.4253325,10.6,9.45,7,2.725,5,1,3.5,2,no
5720,0.387259847,0.132066691,1.292539,13.05,19.7,23.75,5.65,10,1,3.75,2,no
5721,0.009447129,0.012579921,1.292539,24.9,7.325,1.75,3.4,10,1,4,2,no
5727,0.137138384,0.537600166,1.75372425,22.45,23.1,14,5.975,3,1,4.75,2,no
5732,0.029999726,0.02770487,0.86914825,25.45,13.025,7.25,4.575,1,0,2.25,2,no
5735,0.241840305,0.041898089,2.11037825,31.4,11.325,29.5,7.225,8,1,5,2,no
5739,0.046533536,0.00305309,1.4064765,6.8,6.6,12.75,2.6,2,1,2.25,2,no
5741,0.19344121,0.053587922,1.38469575,7.6,12.8,26.5,4.7,10,1,2.5,2,no
5747,0.004574135,0.059847347,1.73759025,11.8,6.125,0.25,1.825,10,1,2.25,2,no
5749,0,0.040601643,1.4064765,25.05,17.625,5,4.775,4,1,3.25,2,no
5750,0.004521121,0.030423719,2.048339,23.45,12.55,5.25,4.15,2,1,3,2,no
5751,0,0.026138262,1.5609945,13.35,14.725,1.5,2.975,4,1,2,2,no
5752,0,0.021088923,1.4064765,13.2,12.5,2,2.775,2,1,2.25,2,no
5753,0.009657864,0.008941473,2.513635,14.6,7.2,1.5,2.35,8,0,0.75,2,no
5754,0.260902241,0.260052097,1.0901315,31.95,11.625,20.5,6.4,3,0,6.75,2,no
5759,0.704589933,0.29283949,0.586565225,28.5,44.925,41.5,11.5,1,0,4.5,2,no
5761,0.059166891,0.334355898,0.367196,16.8,46.85,3.75,6.725,5,0,2.75,2,no
5768,0.068309627,0.195523039,1.016968,3.05,5.825,14.5,2.275,6,1,2,2,no
5772,0.351521768,0.016007047,1.0901315,19.85,5.425,12.5,3.775,3,0,2,2,no
5777,0.192214946,0.028994912,2.157565,15.2,10.2,6.75,3.2,8,0,2.75,2,no
5792,0.03531068,0.344412223,2.40525,16.15,45.9,12.25,7.45,8,0,3.25,2,no
5794,0.250340531,0.099821121,0.89963125,35,15.05,22.75,7.3,10,0,6.5,2,no
5799,0.189013053,0.169754306,1.38469575,19.4,13.275,27.25,6,10,1,5.25,2,no
5800,0.126230691,0.16254987,0.6269295,13,28.525,26.5,6.8,10,0,3,2,no
5803,0.203704874,0.169564028,2.7832175,23.85,23.875,6.5,5.425,5,1,4.25,2,no
5813,0.158459133,0.165747118,1.703367,33.25,17.3,23.5,7.4,9,0,6.25,2,no
