influence,creativity,threat,ict_index,was_home,xG,xA,xGC,Fixture,Form,total_points
10.2,1.4,0,1.2,TRUE,0,0,0.800222,10,1,1
2.4,6.2,4,1.3,FALSE,0.087624885,0,2.38009,9,4.5,2
9.6,7.7,10,2.7,TRUE,0.014406004,0,0.769974,6,0.5,2
20.8,38.9,10,7,FALSE,0,0.113142185,0.693376,3,1.75,2
24.2,18.1,8,5,TRUE,0.009807831,0.438786447,0.622104,10,4,7
16.6,30.7,36,8.3,TRUE,0.236077443,0.341213971,0.672883,5,7,6
29.6,2.4,0,3.2,TRUE,0,0,0.672883,5,1,2
17.8,14.8,2,3.5,FALSE,0,0.024515089,1.17553,5,1.25,2
8.4,22.1,18,4.9,TRUE,0.061906416,0.127169222,0.622104,10,5.25,2
19.8,32.9,11,6.4,FALSE,0.344184428,0.24120672,0.197925,1,3.5,6
6.6,6.8,0,1.3,TRUE,0,0,0.622104,10,1.75,2
11.6,28.7,23,6.3,FALSE,0.078358784,0.386140823,0.152385,6,6.25,3
9.8,2.7,0,1.3,FALSE,0,0,0.720883,4,0,2
43.8,15.2,58,11.7,TRUE,0.200999334,0,0.769974,6,5,13
10.6,15,8,3.4,TRUE,0.016593855,0.022566505,0.769974,6,3.5,1
3.6,34,18,5.6,TRUE,0.100321166,0.058445092,0.466403,2,4,3
21.6,32.8,37,9.1,FALSE,0.09494596,0.344184428,0.197925,1,2,3
20.6,13,0,3.4,FALSE,0,0.04144939,0.197925,1,2,3
34,18.5,31,8.4,TRUE,0.103388667,0.064296022,0.641058,2,2.25,3
45,29.7,63,13.8,FALSE,1.027195692,0.705999434,0.152385,6,4.75,10
0.6,19.3,22,4.2,FALSE,0.061643787,0.309571743,0.693376,3,1,2
0.6,2.7,8,1.1,TRUE,0,0,2.953,9,3.25,1
73.2,14,90,17.7,TRUE,1.556627989,0.118551567,0.622104,10,0.75,16
10.6,29.8,6,4.6,FALSE,0,0.284629077,0.651056,1,4,3
3.6,13.4,25,4.2,FALSE,0.096494906,0.083196059,0.693376,3,2,2
4.6,35.5,8,4.8,TRUE,0.046152156,0.136500284,0.82885,1,1.75,3
44.8,20.8,69,13.5,TRUE,0.928178608,0.033846393,0.743596,4,3.5,8
15.2,12.8,7,3.5,FALSE,0.042135566,0.06264706,1.21279,2,1,1
14.4,13.8,24,5.2,FALSE,0.076484114,0.019032547,1.54732,5,5.5,2
26.6,26.4,9,6.2,FALSE,0.048021819,0.232150137,1.22573,10,8,5
11.2,1.6,0,1.3,FALSE,0,0,1.22573,10,1.5,2
11,1.1,0,1.2,TRUE,0,0,1.22747,6,1.5,2
13.6,7.7,8,2.9,FALSE,0,0,1.54732,5,3.25,2
7.2,24.9,36,6.8,TRUE,0.226838917,0.022751104,0.473058,3,2,5
10.6,1.4,2,1.4,TRUE,0,0,0.82885,1,1,3
10,17.1,26,5.3,FALSE,0.116830796,0.126464069,1.21279,2,6,2
27.4,35.6,4,6.7,TRUE,0.009493608,0.580752492,0.789939,9,1.25,5
14.2,24.1,0,3.8,FALSE,0,0.041856743,1.21279,2,3.25,2
16,63.3,6,8.5,FALSE,0,0.164370045,1.6124,6,2.5,8
29.6,1.3,39,7,TRUE,0.140254915,0,0.789939,9,2,2
11.8,15.2,2,2.9,FALSE,0,0.013523053,2.97584,4,2,2
8.8,19.7,10,3.9,TRUE,0.024663053,0.104534589,0.729203,8,2.25,2
13,16.3,2,3.1,FALSE,0,0.081873298,2.70435,9,4.25,2
16.8,28.9,0,4.6,FALSE,0,0.170598015,2.70435,9,2,2
47.6,3.4,86,13.7,FALSE,0.573099077,0,0.3746,6,2.25,11
55.8,14.9,42,11.3,TRUE,0.523378253,0.06486775,0.808013,7,4,12
9.2,1.9,0,1.1,TRUE,0,0,2.01134,10,1.25,2
40.6,17.1,34,9.2,TRUE,0.576177657,0.086943395,0.729203,8,4.75,8
0,3.8,1,0.4,FALSE,0.02748025,0,2.70435,9,-0.25,1
31.4,60.8,34,12.6,TRUE,0.199016199,0.358277231,0.933851,3,7.5,5
16.8,12.3,50,7.9,TRUE,0.07857316,0.02871204,0.933851,3,1.5,1
7.6,14,15,3.7,TRUE,0.061914176,0.065450333,1.39171,4,1.75,2
19.8,35,0,5.5,TRUE,0,0.135458156,0.729203,8,2.25,2
3,5.6,7,1.6,FALSE,0.015265278,0,1.44545,3,0.25,2
7.8,51.8,10,7,TRUE,0,0.14312318,0.816172,6,4.75,2
3.6,44.9,16,6.5,FALSE,0.130175501,0.26782161,1.81255,5,3,5
5.6,26.5,0,3.2,TRUE,0,0.495421499,0.337194,4,3.5,3
10.6,16.8,2,2.9,FALSE,0,0.396272093,0.3746,6,1.666666667,3
40.6,10,27,7.8,TRUE,0.220158994,0,2.01134,10,4.25,10
7.4,43.3,42,9.3,TRUE,0.571498156,0.113384217,1.1216,2,2.25,2
91,59.3,45,19.5,FALSE,0.131500319,0.216237769,1.40104,2,2.25,14
17.2,2.3,1,2.1,FALSE,0.026669573,0,1.40104,2,2.5,2
27.2,60.1,41,12.8,TRUE,0.168909296,0.335690141,0.816172,6,2.5,2
15.4,48.3,8,7.2,TRUE,0,0.047273509,2.01134,10,2.5,2
35.6,51.1,13,10,FALSE,0.031808026,0.487460732,1.70225,10,5,5
11.8,15.8,2,3,FALSE,0,0.021936217,2.5377,8,4,2
53.4,30.2,24,10.8,TRUE,0.13883622,0.642606378,0.729203,8,5.25,13
14.2,2.2,42,5.8,TRUE,0.191787586,0,1.1216,2,2,5
2.4,10.4,8,2.1,TRUE,0.034419324,0,0.83474,3,2.25,1
34.2,5.8,38,7.8,TRUE,0.631089211,0,0.83474,3,4.25,7
36.8,63.8,41,14.2,FALSE,0.278323084,0.59163481,1.98818,2,5.5,7
15.6,13.1,0,2.9,FALSE,0,0.029662132,1.98818,2,1.5,2
1.6,4.1,4,1,FALSE,0.025771085,0,2.17521,7,2.25,2
18,21.7,4,4.4,TRUE,0,0.022740295,0.83474,3,1.75,2
13.2,11.4,0,2.5,FALSE,0,0.019299354,0.966335,9,0,2
9.4,23,72,10.4,TRUE,0.66259259,0.127510756,1.44148,3,3.5,2
17.2,26.3,5,4.9,FALSE,0.074457437,0.140119076,3.68186,6,6.5,2
27.8,30,40,9.8,TRUE,0.224456429,0.554715276,0.127321,6,5.75,9
11,17.8,27,5.6,TRUE,0.112555988,0.012537618,0.83474,3,8.25,2
4,9,34,4.7,TRUE,0.146902487,0,0.127321,6,2,3
14,25.3,27,6.6,FALSE,0.065538593,0.146877602,2.55464,9,2,2
13.6,21.1,2,3.7,FALSE,0,0.028106282,2.11737,6,2.5,2
43.8,14.4,48,10.6,TRUE,0.871294558,0.018543176,0.839989,7,6.25,7
23.6,1,35,6,TRUE,0.147089079,0,2.17004,5,1.75,2
14.2,15.1,6,3.5,FALSE,0,0.061952963,2.55464,9,6,2
34,43.7,9,8.7,FALSE,0.091384627,0.546558678,2.11737,6,0.25,6
6.8,30.6,37,7.4,FALSE,0.185512617,0.070806809,1.00816,6,5.75,2
17.4,6.8,2,2.6,FALSE,0.055452198,0,1.00816,6,1.75,1
18.4,24.4,0,4.3,TRUE,0,0.140520498,0.995221,8,2,2
49.8,16.4,19,8.5,FALSE,0.761168838,0.065009072,2.55464,9,2,9
44.2,23.4,17,8.5,FALSE,0.087417156,0.0350313,1.64328,10,2.5,10
13.4,2.1,0,1.6,TRUE,0,0,0.190648,2,0.75,7
0,3.3,2,0.1,FALSE,0.026901091,0,1.03287,1,1,3
34.2,66.4,8,10.9,TRUE,0.108463518,1.076979399,1.94116,9,2.25,8
11.4,10.5,2,2.4,TRUE,0,0.057100322,0.190648,2,2,3
55.4,49.6,17,12.2,TRUE,0.150023296,0.088476241,2.17004,5,6.75,10
8.2,12,81,10.1,FALSE,1.053741693,0.061472971,1.09037,1,1.25,2
28.8,30.3,6,6.5,FALSE,0.081924886,0.481584817,2.32174,5,2,5
13.6,0.9,1,1.6,FALSE,0.011577713,0,1.64328,10,2.25,1
10,25.3,27,6.2,TRUE,0.383357972,0.530049622,1.94116,9,5,2
12.2,48,33,9.3,TRUE,0.105329469,0.278847814,0.528692,2,5,3
10.2,21.8,50,8.2,FALSE,0.233757555,0.073353782,2.55464,9,8.25,1
28.4,22.9,13,6.4,FALSE,0.237045169,0.693297923,2.32174,5,2.75,5
2.6,2.3,33,3.8,TRUE,0.145241201,0,0.190648,2,3.25,3
10.8,20.5,0,3.1,FALSE,0,0.019893471,0.696845,6,0.75,3
9.6,26.8,20,5.6,FALSE,0.086339042,0.124526888,0.590511,10,1.75,2
14.6,26.4,29,7,TRUE,0.412103057,0.018164007,0.974014,6,4.75,2
6.6,5.8,22,3.4,TRUE,0.150386453,0,1.92569,9,7.25,1
8.2,1.1,0,0.9,FALSE,0,0,3.21624,9,1.75,2
29.4,34.7,11,7.5,TRUE,0.055943694,0.1661928,1.92569,9,0,7
10.6,14.6,19,4.4,FALSE,0.095880009,0.093186542,0.590511,10,4.75,2
11.8,18.2,0,3,FALSE,0,0.099430911,1.07775,2,1.75,2
22.2,0,0,2.2,TRUE,0,0,2.47208,8,2,2
56.6,27.3,19,10.3,FALSE,0.761168838,0.174386933,0.590511,10,3.75,10
10.6,3.3,0,1.4,FALSE,0,0,0.590511,10,0,1
26.6,63,21,11.1,TRUE,0.2017719,1.119826436,1.08385,5,3.75,6
0,13.5,5,1.8,FALSE,0.058218632,0.051611703,3.21624,9,1,1
11.6,44.3,18,7.4,TRUE,0.034134392,0.241676331,0.396816,1,0,3
9.8,30.5,31,7.1,TRUE,0.113553099,0.048644215,1.39142,1,4.75,1
34,29.6,8,7.2,TRUE,0,0.151798949,0.18449,3,1.5,6
20,14.4,10,4.4,TRUE,0.040037122,0.020066462,1.39142,1,2,4
7.8,20.2,15,4.3,FALSE,0.168622196,0.066781469,0.268815,2,1.75,3
72.4,26.4,70,16.9,TRUE,0.797399759,0.157075867,1.08385,5,4.5,15
11.4,30.1,24,6.6,TRUE,1.008699298,0.440733671,0.32818,3,5.5,0
32.4,21.1,55,10.9,FALSE,0.209445879,0.116690189,1.07775,2,1.75,5
7.6,13.1,27,4.8,TRUE,0.125984326,0.063844107,0.349699,1,1.75,3
15.4,22.8,8,4.6,FALSE,0.05535239,0.0639752,0.64382,3,1.75,3
22.2,34.6,34,9.1,FALSE,0.776560903,0.689491391,0.44677,3,7,6
13.6,1.9,8,2.4,FALSE,0.016878726,0,0.778704,2,2,2
7.6,18,4,3,TRUE,0,0.074578777,1.44152,7,4.75,2
9.4,3.6,0,1.3,TRUE,0,0,1.40021,9,2.25,1
9.8,36.5,76,12.2,TRUE,0.303685397,0.125398904,0.748206,1,3.75,3
2.2,1.8,1,0.5,TRUE,0.040979188,0,0.748206,1,1.5,3
20.6,0.5,0,2.1,FALSE,0,0,0.986683,8,2,2
15.4,4,0,1.9,TRUE,0,0,1.44152,7,5.75,2
11.2,12.6,5,2.9,FALSE,0.041810025,0.109833688,3.16805,10,2.25,2
4.2,15.8,0,2,TRUE,0,0.064038567,2.36346,10,1.75,2
13,47.8,20,8.1,TRUE,0.065073319,0.108395807,0.200297,6,3,3
21.4,20.9,13,5.5,FALSE,0.05880037,0.477105319,0.738497,8,4.5,5
3.6,2.4,0,0.6,FALSE,0,0,3.16805,10,2.75,1
22.8,50,9,8.2,FALSE,0.022822017,0.228861704,0.778704,2,5.75,2
8.8,10.5,49,6.8,TRUE,0.189052746,0,0.200297,6,1.75,2
32.6,40.9,23,9.7,TRUE,0.095793203,0.110537447,1.40021,9,2.75,5
10.2,15,17,4.2,TRUE,0.051275719,0.091106854,2.06307,6,4.75,3
13.6,2.3,2,1.8,TRUE,0,0,2.06307,6,2.5,2
15.8,15.3,60,9.1,TRUE,0.824974358,0.028964918,1.36671,4,5,3
11.4,27.7,19,5.8,FALSE,0.084111467,0.351603985,0.625343,9,4.75,1
8.8,26.8,6,4.2,FALSE,0,0.148149297,1.00252,7,2.5,3
47.2,2,14,6.3,TRUE,0.038160015,0,1.36671,4,3.5,10
62.4,11.8,42,11.6,FALSE,0.656048357,0.72798717,3.16805,10,3.75,11
11.8,12.1,0,2.4,TRUE,0,0,1.48109,6,2.5,3
38.8,35.6,14,8.8,FALSE,0.112248272,0.462885916,2.23261,2,1.75,7
39,62.2,30,13.1,FALSE,0.097268336,0.768594027,3.34327,7,4.25,8
61,39.1,70,17,FALSE,1.062897205,0.287027121,0.872579,3,6.5,12
16,0.6,4,2.1,FALSE,0,0,2.16023,8,2,2
16.2,18.1,9,4.3,FALSE,0.030691992,0.337331414,1.36933,10,0,1
19.6,19.5,31,7,TRUE,0.153250292,0.650164127,1.31233,6,3.25,5
23.4,45.8,9,7.8,TRUE,0.021986976,0.086277939,0.303905,5,2.5,3
6.4,19.5,2,2.8,TRUE,0,0.08586634,2.2242,10,3.25,2
37.2,13.3,76,12.7,FALSE,0.674944878,0.02522742,0.872579,3,2,7
16.6,1.8,0,1.8,TRUE,0,0,2.2242,10,2,2
16.4,1,0,1.7,FALSE,0,0,2.17263,9,1.5,2
11.2,31.9,4,4.7,TRUE,0,0.089021094,1.31233,6,5.75,2
35.4,43.7,41,12,TRUE,0.650090277,0.223268896,1.73055,4,4.75,7
23.8,17.7,9,5.1,TRUE,0.044128384,0.100755744,1.17275,4,2.25,6
13.2,24.8,19,5.7,TRUE,0.041611347,0.019414915,0.589122,7,3.5,2
11.6,19.3,9,4,FALSE,0.153627574,0.016381718,2.16023,8,3.75,1
14.4,31.7,28,7.4,TRUE,0.050583925,0.102615215,0.589122,7,2,2
72,72.3,13,15.7,TRUE,0.020074874,0.692270219,0.303905,5,3.25,14
18,13.3,16,4.7,TRUE,0.047963437,0.009064598,1.73055,4,2.25,1
18.6,67.4,21,10.7,TRUE,0.045743551,0.143396288,0.7012,1,5.25,3
0,7.4,12,1.7,FALSE,0.030618284,0,1.67424,8,2.75,1
0,1.5,28,2.7,FALSE,0.182622984,0,3.34327,7,5.75,2
2.6,10.1,12,2.5,TRUE,0.011687483,0,0.809899,3,1,3
50,53.9,43,14.7,TRUE,0.626116753,0.286741436,0.44226,8,3.5,14
43.6,33.6,15,9.2,TRUE,0.033882726,0.057538785,0.369968,2,6.5,8
38,1.8,9,4.9,TRUE,0.044533454,0,0.307666,3,2,7
44,18.1,28,9,TRUE,0.195587054,0.023701852,0.358364,2,0.25,7
14.6,16.3,1,3.2,FALSE,0.031881768,0.039212581,2.13972,4,2.75,5
35.6,53,0,8.9,FALSE,0,0.096939012,2.15968,4,3,2
9,34.6,11,5.5,FALSE,0.058921743,0.07289359,1.20573,5,2,2
14.4,25.2,0,4,TRUE,0,0.077013053,1.52126,10,1,2
20,17.6,11,4.9,TRUE,0.031329665,0.411603838,0.910339,7,1.75,2
12.2,32.8,1,4.6,FALSE,0.023705726,0.158447146,2.13972,4,5.75,2
22.6,24.7,0,4.7,TRUE,0,0.103720732,0.44226,8,2.5,6
7.2,2.5,0,1,FALSE,0,0,0.684683,1,3.25,3
0,15.3,28,4.2,FALSE,0.092188269,0.081506968,2.33731,9,3.75,2
10,45.2,15,7,TRUE,0.187705711,0.341963321,0.307666,3,3.5,2
10.8,17.4,7,3.5,TRUE,0.017286789,0.094692923,0.307666,3,0.75,2
7.6,22.7,6,3.6,FALSE,0,0,2.15968,4,6.75,2
9.2,18.2,1,2.8,FALSE,0.028671658,0.041858759,0.384152,6,2.5,2
13.2,22.8,14,5,FALSE,0.157099977,0.060625207,0.977316,1,1,3
23,8.4,0,3.1,FALSE,0,0,2.01721,6,0.75,3
36.6,61.8,58,15.6,TRUE,0.201343313,0.323520005,0.358364,2,4.75,9
10.6,34.4,12,5.7,FALSE,0.222926095,0.218255952,0.684683,1,1,3
34.8,38.6,46,11.9,TRUE,0.676998854,0.322238624,0.836095,5,2.25,5
36.6,20.2,37,9.4,TRUE,0.517034829,0.61131072,0.836095,5,2.25,7
23.8,38.7,7,7,TRUE,0.025451997,0.605687022,1.02225,9,0,5
17,12.5,9,3.9,TRUE,0.08108864,0.027677516,0.641001,3,1.5,3
19.4,16.3,43,7.9,FALSE,0.398610294,0,1.72075,1,1.75,1
32.6,58.6,29,12,TRUE,0.122409552,0.624712408,0.467725,5,6.25,5
15,2.1,0,1.7,FALSE,0,0,1.14121,1,3.25,2
13.8,18.8,8,4.1,FALSE,0.04838863,0.018819213,0.590375,6,3.5,3
14,22.7,8,4.5,FALSE,0.017862191,0.100415275,1.72075,1,2,6
12.6,9.7,66,8.8,FALSE,0.345036328,0,1.22039,2,2,2
51.8,51.3,89,19.2,TRUE,0.505802333,0.280896693,0.211502,6,8,10
3.6,25.1,1,3,TRUE,0.024779892,0.078682475,1.30017,9,1.75,2
22.6,30.2,4,5.7,FALSE,0.319955498,0.173946127,0.590375,6,4,3
9,17.1,30,5.6,FALSE,0.073507868,0.033230495,2.01829,4,3.75,2
48.4,57.7,31,13.7,FALSE,0.071675494,1.338615894,0.616753,7,3.25,12
8.8,5.9,11,2.6,TRUE,0.082161106,0,0.467725,5,3.75,2
15.2,31,9,5.5,FALSE,0.095270984,0.06998565,1.14121,1,1.5,2
17.2,20,2,3.9,FALSE,0,0.057305593,1.67894,4,4.5,2
8.8,3,23,3.5,TRUE,0.383249253,0,1.30017,9,1.25,2
10.2,4.4,8,2.3,TRUE,0,0,2.74188,9,4.25,2
8.4,19.8,2,3,TRUE,0,0.047249448,0.132913,10,1.75,3
18.6,6.3,10,3.5,TRUE,0.025865564,0,2.74188,9,1.5,1
14.2,40,15,6.9,FALSE,0.084742166,0.034661569,1.67352,7,1.5,2
18.6,25.8,4,4.8,TRUE,0,0.059336819,1.1469,3,2.5,2
9,1.8,0,1.1,FALSE,0,0,1.67894,4,4.5,2
5,18.1,0,2.3,TRUE,0,0.02382889,0.445766,1,1.25,3
3.6,32.6,3,3.9,TRUE,0.041065313,0.141018316,1.00589,10,7.25,2
7,16,21,4.4,FALSE,0.427615434,0.03778917,0.321722,4,8,3
15.8,38.3,20,7.4,TRUE,0.060252611,0.234276891,1.21741,4,3.75,3
11.4,12.2,11,3.5,TRUE,0.060353786,0,0.595173,5,3,2
21.4,33.6,32,8.7,TRUE,0.109901771,0.037968587,1.69454,4,2.25,6
20.2,0.4,0,2.1,TRUE,0,0,1.00589,10,3.25,2
10.8,12.9,2,2.6,TRUE,0,0.076739594,2.24747,8,3.25,1
29,80.8,20,13,TRUE,0.048848856,0.845695019,0.421251,8,4.75,3
21,3.3,0,2.4,TRUE,0,0,1.00589,10,3.5,1
26.4,73.8,29,12.9,TRUE,0.189797014,0.161559641,0.104476,7,1.75,3
3,15.8,4,2.3,FALSE,0,0.322627276,1.41537,9,4,2
7.6,13.8,4,2.5,FALSE,0,0.0965451,0.410203,8,4.25,2
16,76.3,4,9.6,TRUE,0,0.099155478,0.595173,5,7.75,3
11.2,4.1,24,3.9,TRUE,0.049103037,0,1.32952,7,1.5,2
51.4,4.7,41,9.7,FALSE,0.900234699,0,1.4438,10,0.75,7
10.4,19.4,25,5.5,FALSE,0.165913969,0.140777245,0.410203,8,3,2
19.2,55.7,14,8.9,TRUE,0.059245043,0.198464707,2.24747,8,1.75,2
6,20.9,6,3.3,FALSE,0,0.018101681,0.668323,5,3.25,3
16,12.9,21,5,FALSE,0.053963419,0.06960386,0.410203,8,3.75,2
6.8,20.7,8,3.6,TRUE,0.013379647,0.045262717,1.00589,10,4.25,1
6,12.3,1,1.9,FALSE,0.019754086,0,0.475636,3,4.5,2
10.6,11.6,8,3,TRUE,0.014821716,0.013778133,0.55669,9,2,2
8.6,22.3,4,3.5,TRUE,0,0.047895432,3.10725,9,2,1
4,9.5,0,1.4,FALSE,0,0,3.46042,10,1.5,2
16.8,58.3,6,8.1,TRUE,0,0.11184036,1.38569,3,5.75,2
8.6,12.2,0,2.1,FALSE,0,0.0289427,0.633469,4,0.25,3
40,34.3,32,10.6,TRUE,1.108968735,0.148234919,0.589537,8,7.25,8
27.4,11.9,8,4.7,FALSE,0.035479259,0.041423663,1.35509,4,3.5,6
11.2,14.5,10,3.6,FALSE,0.013827207,0.076639764,0.436648,2,4,3
37.4,42.8,37,11.7,FALSE,0.307013631,0.189350128,1.99224,8,3,10
9.4,3.1,0,1.3,FALSE,0,0,0.633469,4,3,3
9,8.9,71,8.9,TRUE,0.449444711,0,0.775713,3,1.75,1
15.8,67.3,16,9.9,FALSE,0.050348017,0.107767798,1.17715,1,4.25,2
6.8,13.4,23,4.3,TRUE,0.117471211,0.053901773,1.38569,3,3.25,2
19.4,32.5,52,10.4,FALSE,0.05554628,0.114908956,1.35509,4,2,3
0,27.3,13,4,TRUE,0.03524195,0.045809284,0.775713,3,4,5
9.6,6,2,1.8,FALSE,0,0,0.809101,6,4.75,3
12.6,30.9,0,4.4,FALSE,0,0.058838204,3.46042,10,7.25,2
32.8,27.2,11,7.1,FALSE,0.023765324,0.081795707,0.684516,7,1.75,6
9.2,2.9,0,1.2,TRUE,0,0,0.472435,2,2,3
5.6,24.8,14,4.4,TRUE,0.111700296,0.085466556,1.81945,10,3.75,2
11.2,12.4,0,2.4,TRUE,0,0.026212253,1.81945,10,2.75,2
31,2.2,18,5.1,FALSE,0.076088347,0,0.809101,6,1.75,3
15.4,17.2,55,8.8,TRUE,0.062935486,0.013023612,1.38569,3,4,1
10.4,46.3,45,10.2,TRUE,0.491936982,0.439938158,0.65149,5,5,3
16.6,36.9,0,5.4,FALSE,0,0.152628824,1.00566,5,1.75,2
2.6,2.9,0,0.6,TRUE,0,0,0.82853,6,1,2
6,18.8,26,5.1,FALSE,0.113472655,0.01842864,2.21043,5,6.25,2
6,10.8,19,3.6,TRUE,0.129473329,0.028128888,0.451017,10,4.5,3
15,8.9,7,3.1,FALSE,0.019781945,0,1.25259,7,5.25,3
17.2,48,11,7.6,TRUE,0.022115132,0.389284492,0.270186,7,5,3
16.2,27.3,19,6.3,FALSE,0.035867877,0.111941405,2.21043,5,8.25,2
11.4,2.4,26,4,FALSE,0.09286353,0,1.08649,3,1.75,2
0,11.6,16,2.6,FALSE,0,0.031980511,2.69837,9,1.5,2
30.4,36.7,47,11.4,TRUE,0.795896173,0.19132407,0.182082,7,2.5,1
3,2.7,2,0.8,FALSE,0,0,1.03986,9,1.5,2
17.6,0.3,0,1.8,FALSE,0,0,2.69837,9,2,0
17.4,3.4,8,2.9,TRUE,0.027479766,0,0.82853,6,2.25,2
7.8,27.2,12,4.7,TRUE,0,0.486470908,1.95502,1,2.5,1
83.2,99.9,34,21.7,TRUE,0.193815887,0.780948699,0.241571,4,4.25,17
44.4,50,46,14,TRUE,0.960481584,0.122938178,0.451017,10,2.5,9
43.6,17.9,38,10,TRUE,0.117864981,0.068893611,0.512433,2,3.5,8
2,8.3,9,1.9,TRUE,0.074161895,0,0.451017,10,0.75,2
13.4,41.6,4,5.9,TRUE,0,0.036898617,0.182082,8,4.25,3
43.6,7.9,26,7.8,TRUE,0.407625884,0,0.0718773,1,3,8
13.6,3.5,5,2.2,FALSE,0.010481091,0,1.03986,9,2.5,3
24.8,13.3,2,4,TRUE,0,0.06408602,1.35954,8,3.25,2
34,29.1,61,12.4,TRUE,0.34579432,0.20205082,0.241571,4,3.25,8
1.2,5.1,4,1,FALSE,0,0,2.09244,3,3,2
33.8,2.1,23,5.9,TRUE,0.113920994,0,0.512433,2,1.75,8
3.4,2.1,10,1.6,FALSE,0,0,2.69837,9,1.5,2
3.2,16.3,31,5.1,FALSE,0.164285779,0.129096299,1.30668,6,5.75,2
17.8,19.3,27,6.4,FALSE,0.063273944,0.036739532,1.76954,7,2.25,2
19,3.1,0,2.2,FALSE,0,0,2.65315,10,2,2
4.8,3.3,1,0.9,FALSE,0.011344817,0,1.5499,6,1.5,2
29.4,28.3,58,11.6,FALSE,0.201011166,0.305389434,0.725721,5,3.75,5
36.8,25.2,26,8.8,FALSE,0.276536852,1.098391652,1.03963,5,3,11
16.4,7.3,0,2.4,FALSE,0,0,1.03765,4,4.5,2
24.8,69.9,30,12.5,TRUE,0.134148479,0.518562078,0.271744,1,4.5,3
31,18.8,13,6.3,FALSE,0.050872937,0.232797295,1.03765,1,5.25,6
17.4,34.6,8,6,FALSE,0.068907671,0.154064938,1.03963,5,2.25,3
15.8,0.6,4,2,TRUE,0,0,0.518148,2,1,12
8.6,2.8,16,2.7,FALSE,0.075479165,0,1.5499,6,2,2
5.8,23.5,28,5.7,FALSE,0.06715215,0.044466805,2.73274,4,2.25,2
62.6,67.4,16,14.6,TRUE,0.06461674,1.211501598,0.387741,6,6,13
43.4,5,21,6.9,TRUE,0.761168838,0,0.518148,2,1.25,10
7.2,26.7,1,3.5,TRUE,0.040071398,0.031160852,3.28962,9,4.25,2
5.2,19.5,22,4.7,TRUE,0.079515733,0.125034824,2.64912,10,4.25,1
54.2,170.9,14,23.9,TRUE,0,1.610301495,0.271744,1,4.25,8
9.4,33,43,8.5,TRUE,0.145975411,0.165491372,0.45805,8,3.25,3
15.6,18.3,18,5.2,FALSE,0.035648026,0.027016612,1.54861,6,4.5,3
21.6,11.9,37,7.1,TRUE,0.115268283,0.066995591,0.45805,8,2.5,2
11,17.9,27,5.6,TRUE,0.084197298,0.058902368,2.64912,10,3.5,2
15.4,7,21,4.3,TRUE,0.093474984,0,1.54861,2,1.75,3
4.4,1.4,10,1.6,TRUE,0.007377104,0,2.64912,10,3.75,5
33.2,15.5,21,7,TRUE,0.392531037,0.084866509,0.518148,2,1.5,8
39.2,91.3,31,16.2,TRUE,0.171986744,0.52951616,0.883368,2,2.25,7
9.2,26,38,7.3,TRUE,0.061897513,0.11748156,2.63639,8,5,2
1.2,0.9,34,3.6,TRUE,0.600116074,0,3.26614,9,2,1
11.4,5.6,30,4.7,FALSE,0.625351548,0,2.16957,9,1.5,2
51.6,61.1,45,15.8,TRUE,0.693449616,0.160033301,0.899691,1,1.75,9
60.2,49.8,51,16.1,TRUE,0.49807018,0.72084707,0.899691,1,5,14
10.2,42.3,28,8.1,TRUE,0.112165302,0.199360669,1.60674,6,6.25,2
41.6,42.4,52,13.6,FALSE,0.258816749,0.29802227,0.812723,2,6,5
12,3.2,0,1.5,FALSE,0,0,1.0386,8,3.5,1
0,3.3,8,1.1,TRUE,0.012655392,0,1.67299,5,2,2
34.6,33.9,4,7.3,FALSE,0.049432226,0.394003779,0.826124,2,8.5,9
5.6,7.5,16,2.9,FALSE,0.144183308,0,1.0386,8,3.5,2
7.4,17.3,1,2.6,FALSE,0.057079673,0.077353559,1.70802,3,4.25,1
32.2,44.3,56,13.3,TRUE,0.427300066,0.495336026,1.8831,7,5.75,5
1.2,9.7,33,4.4,TRUE,0.048186082,0,0.983464,4,3.25,2
37,36.3,27,10,TRUE,0.149612039,0.18268922,0.983464,4,2.25,2
24.4,88.8,45,15.8,TRUE,0.174777776,0.609123588,0.87072,6,3.5,1
11.6,17.8,0,2.9,TRUE,0,0.15494965,0.3016,4,0.25,2
6.2,12.3,92,11.1,TRUE,0.259395748,0.121762119,0.87072,6,4.5,2
38.4,38.3,65,14.2,TRUE,0.269001573,0.100982003,0.693994,1,3.75,7
10.2,66.5,21,9.8,FALSE,0.091664262,0.089937054,1.3554,7,2.25,2
11,16.4,20,4.7,TRUE,0.040950872,0,1.12437,4,1.25,2
43.8,13.5,29,8.6,TRUE,0.106196776,0,1.22508,5,4,8
36,37.4,78,15.1,FALSE,0.751244187,0.238997966,1.01771,4,5,8
9.6,2.8,6,1.8,TRUE,0.065702967,0,1.85479,2,2.25,2
89.8,40.2,48,17.8,FALSE,0.447078139,0.975442231,1.01771,4,6.5,19
12.2,1.8,2,1.6,TRUE,0,0,2.19035,10,0.5,2
27.2,1.4,0,2.9,FALSE,0,0,0.453149,3,2,2
11.6,6.1,28,4.6,FALSE,0.048372399,0,0.611959,1,2.5,2
